id,price_doc
33096,1161493573
33097,1170840186.6
33098,1150861971.7
33099,1151122758.5
33100,958827119.01
33101,1154894783.8
33102,1148875061.3
33103,1177991015.9
33104,6097129.3342
33105,1150328591.8
33106,1154653046.2
33107,813355817.78
33108,1161170939
33109,1158867177.3
33110,1033230524.9
33111,1150720412.5
33112,947426621.93
33113,1153388109.3
33114,1153156974.9
33115,
33116,1155674762.9
33117,1150667563.6
33118,1172870867.7
33119,1178361552.1
33120,1174119612.2
33121,1131362758.1
33122,1159110921.4
33123,1179271246.8
33124,1178012928.6
33125,1175438076.1
33126,1151198443.9
33127,1153730796.2
33128,1155751158.8
33129,1183101501.2
33130,6450309.658
33131,622445103.03
33132,1146352202.4
33133,1133349226.7
33134,1161766899.3
33135,1177564501.1
33136,1149260909.4
33137,1000748007.3
33138,1181097227.2
33139,1170296620.9
33140,1150168652.4
33141,1159476405
33142,1153767653.1
33143,1174182268.3
33144,1172180455.4
33145,1153213789.7
33146,1179436974.4
33147,1171940554.2
33148,1159690704.8
33149,1174702784.9
33150,1151838380
33151,1152073516.7
33152,1175202737.8
33153,1171756417.1
33154,
33155,1171782812.9
33156,1169772948.1
33157,1178963335.5
33158,1174909559.3
33159,1148992358.9
33160,1172198241
33161,1150947000.2
33162,1161357253.9
33163,
33164,1150947961.8
33165,1158827275.8
33166,1150564693
33167,1155624861.9
33168,1148838040.1
33169,1171994888.9
33170,1154657329.4
33171,1171841839.1
33172,
33173,
33174,1151752570.1
33175,838591251.87
33176,1148638915
33177,1152139442.2
33178,1153118140
33179,1185025395.7
33180,1154507592.8
33181,1147774534.1
33182,1162638918.1
33183,1154661012.8
33184,
33185,1162358468.9
33186,1152082586.3
33187,1148051212.6
33188,1163729003
33189,1181232549.6
33190,1148153765.3
33191,1180773056.2
33192,1171135098.9
33193,457751497.96
33194,668855916.78
33195,1157404779.9
33196,4293830.1926
33197,1177536726.2
33198,1148776076.1
33199,1177492829.5
33200,1172176019.6
33201,1150914886.3
33202,
33203,1161117467.6
33204,1150544432.2
33205,1372177082.2
33206,1154920564.9
33207,1169370177.4
33208,1163362222.5
33209,1176831137.5
33210,
33211,1150091961.2
33212,1162177796.8
33213,1149200593
33214,1159363847.5
33215,747660425.33
33216,1482080942.1
33217,5273368.3942
33218,1148438889.8
33219,1051457584.9
33220,791476903.16
33221,1183008457.2
33222,1160084234
33223,
33224,1179224183
33225,1171757406.4
33226,1608255911
33227,1172859747.7
33228,1177918338.8
33229,1153133898.6
33230,1152778746.4
33231,1160283490.7
33232,1192404667.9
33233,429445323.95
33234,1178163035.4
33235,770328789.02
33236,1165318411.9
33237,1155744437.1
33238,1181934160.3
33239,
33240,1155182805.5
33241,1150318107.8
33242,1150985632.4
33243,1147306751.3
33244,370939924.49
33245,1180468440.7
33246,1153618449.9
33247,1008980406.5
33248,1160486941.8
33249,1176312254.9
33250,1177843014.6
33251,1163355081.3
33252,1503611549
33253,1178977222.4
33254,1148125678.4
33255,1176076534.6
33256,1161580163.5
33257,1175517145
33258,1151647456
33259,1149323109.4
33260,1178265225.7
33261,1154986381.7
33262,635766881.51
33263,1172601469.1
33264,1177009515.1
33265,9162105.876
33266,1154565916.9
33267,1173864459.6
33268,
33269,1153654105.4
33270,1177939299.4
33271,7127090.9056
33272,1152095093.2
33273,
33274,1178159287.3
33275,1149571420.4
33276,1174175478.2
33277,1174044654.9
33278,1177221013.2
33279,1153224149.3
33280,1150062203.3
33281,1149297238.9
33282,1154722431.6
33283,1174777462.4
33284,1162291120.6
33285,1176839634.8
33286,1149811025
33287,4094335.1301
33288,1162935204.8
33289,1153614996.2
33290,1179090301.5
33291,1173980779.8
33292,844550582.45
33293,637974585.83
33294,1161084506.3
33295,
33296,1169967972.9
33297,1149406677.9
33298,1163074380
33299,1152445180.3
33300,1030827483.1
33301,1160696719
33302,1153291252.1
33303,1182322044.5
33304,
33305,1167589326.2
33306,1150823799.7
33307,
33308,1177629196.5
33309,1165126049.8
33310,1139387543.1
33311,1149616876.7
33312,1321742544.3
33313,1171990471.2
33314,1176392234.5
33315,1171643043.8
33316,1152796449
33317,1180144199.7
33318,850836606.3
33319,535671464.07
33320,1158795959.2
33321,1472376889.6
33322,1151908328.8
33323,917746794.06
33324,1181530300.7
33325,1175170828.1
33326,1176403386.1
33327,1151617921.7
33328,1148823000
33329,1152647940.2
33330,1172889605.2
33331,1168334714.5
33332,1178256773.7
33333,1166414922
33334,1158012033.7
33335,1172675870.5
33336,10132423.02
33337,1002350.1724
33338,1153291796.6
33339,1168504551.4
33340,1172734371.6
33341,1161450745.2
33342,1186557330.9
33343,1089854060.8
33344,
33345,
33346,
33347,
33348,1155490966.5
33349,1153287866.2
33350,1145024873.1
33351,1166935288.9
33352,1151528145.3
33353,1152777888.8
33354,1177144974.7
33355,1149224491.8
33356,816869426.37
33357,1161632542.7
33358,1175228294.2
33359,1149385305.4
33360,1153196176.1
33361,1156706465.7
33362,1148095507.2
33363,1163790873.1
33364,1082727528.8
33365,1158244501.4
33366,1179617888.5
33367,1159969307.1
33368,1165182116.7
33369,
33370,1167215841.1
33371,1150678027.8
33372,1155907822.4
33373,1154683479.9
33374,1153750918.1
33375,1152665504.9
33376,1175349402.7
33377,1178261345
33378,1178214673.4
33379,1150659059.6
33380,1157425428.8
33381,1175445447.6
33382,1172261030.2
33383,1154291616.5
33384,459988089.76
33385,1172721127.4
33386,1175019324.9
33387,1155551189.8
33388,1156754886.7
33389,749637439.53
33390,1176857323.5
33391,645892232.67
33392,1173669669.2
33393,1176836943.5
33394,1175218682.8
33395,1168143561.6
33396,1168625516.1
33397,1159669955.5
33398,
33399,
33400,1179224010.1
33401,1179437983.8
33402,1154158097
33403,1176166834.3
33404,1185664916.2
33405,1169839588.2
33406,1155272096.2
33407,1178184596.4
33408,1308549959
33409,1184461766.7
33410,1157713154.3
33411,1160831114.8
33412,1170456525.4
33413,1169583084.8
33414,1155134324.2
33415,1129435387.1
33416,1177305503.1
33417,8869024.8604
33418,1151338430.5
33419,1158615323.7
33420,1180004983.9
33421,1171695598.9
33422,1156790816.8
33423,1250625894.5
33424,1151465626.2
33425,1171440803.6
33426,1154241749.1
33427,
33428,1171836708.5
33429,793425149.31
33430,6801757.0782
33431,2105744.9865
33432,1156341502.3
33433,1150248108.8
33434,1181980996.6
33435,1155680318.2
33436,1175304230.3
33437,1147645153.3
33438,3072175.8766
33439,1147743476.1
33440,1051020368.6
33441,3068536.796
33442,7578453.457
33443,1156028148.4
33444,1160884253.1
33445,866427433.21
33446,1157528835.6
33447,1175762328.5
33448,1153760114.1
33449,1180493913.9
33450,
33451,8893506.0684
33452,1164015492.4
33453,1150313814.7
33454,1155689735.2
33455,1152150155.6
33456,1176583073.5
33457,1152276666.4
33458,1162021824.8
33459,1178767660
33460,1158597212.5
33461,1166898103.7
33462,1173235166
33463,1155497780.9
33464,1174199137.2
33465,1153772924.7
33466,1179367662.6
33467,1157785775.2
33468,1177842245.4
33469,135422396.29
33470,
33471,
33472,13799490.483
33473,1150561174.6
33474,1151237298.2
33475,
33476,1154484442.1
33477,1146556630.2
33478,1154617329.2
33479,1162670460.7
33480,1354005111.2
33481,1180029170.8
33482,269866071.98
33483,762176053.63
33484,1182141213.1
33485,1172086316
33486,1170845361.6
33487,967518889.9
33488,1181720004.8
33489,1169643841.4
33490,1172521618.6
33491,1161136164.1
33492,1158032982.2
33493,816250952.26
33494,1157547512.4
33495,1182058287.2
33496,1161300381.7
33497,1150273500.2
33498,1155775737.2
33499,1154877191.1
33500,1176468289.3
33501,678301556.04
33502,1148898140.7
33503,1150808751.5
33504,1174778114.8
33505,1155242773
33506,1184446024.1
33507,1154587686.3
33508,1152512069.7
33509,1149674113.7
33510,613953003.82
33511,1152544114.8
33512,373320350.3
33513,1173227069.7
33514,3848780.3998
33515,1434912694.1
33516,1159421883.7
33517,1160083471.2
33518,1163583648.7
33519,1153333941.3
33520,1174078751
33521,1162559799.4
33522,1172014980.3
33523,1165096468.2
33524,1127332820.1
33525,1168572315.9
33526,1154534922.9
33527,1157974717.8
33528,1150456179.4
33529,1158543933.4
33530,1162698432
33531,1151443638.4
33532,1149714526.3
33533,1169849876
33534,1160728219.6
33535,1174192734.9
33536,1157729727
33537,1173801183.2
33538,1159352574.1
33539,6595061.9919
33540,1170910378.1
33541,1162373054.7
33542,1187618756.9
33543,1171386236.9
33544,4611963.1223
33545,1157987019.4
33546,1020653498.4
33547,1152100224.4
33548,683846696.57
33549,1172100150
33550,1167925576.4
33551,1157444266
33552,1178483846.9
33553,1307213126.2
33554,1160065264.5
33555,1175122116
33556,1147287076.2
33557,1180846559.8
33558,1181289305
33559,1164928228.6
33560,1149910086
33561,
33562,1167929001
33563,1150618081.2
33564,1151274838
33565,1155968342
33566,1156230329
33567,651300122.04
33568,
33569,1170125025
33570,1155435525.9
33571,
33572,430467858.98
33573,
33574,1153059060
33575,1178697858.9
33576,1161016111.9
33577,1154814132.9
33578,1150347785.9
33579,1173356557
33580,663275586.41
33581,1179721809.2
33582,1159997400.1
33583,5915703.7296
33584,1149756694.6
33585,1148046660.9
33586,1156450083
33587,1148574205.9
33588,523199821.82
33589,1182334655.1
33590,1175725018.1
33591,1159145926.3
33592,1156359984.9
33593,1364492120.4
33594,1168589819.5
33595,385227908.56
33596,1154758980.7
33597,1150336269.7
33598,1172212300.7
33599,1150374737.1
33600,4446322.0133
33601,1172337769.6
33602,4347894.9121
33603,1163303056.7
33604,1171770835.7
33605,1164037421.1
33606,1150544480.9
33607,1154784252.6
33608,1172704129.3
33609,1164068900.3
33610,1157167004.9
33611,1179835820.7
33612,1150946735.3
33613,666599391.9
33614,1167760812
33615,362150398.43
33616,
33617,1152774107.6
33618,1176796887.8
33619,1171523820.4
33620,1173053666
33621,
33622,1154608530.6
33623,1179814933.4
33624,5867224.0208
33625,
33626,1152605447.6
33627,902774880.52
33628,1172176362.2
33629,1173893939
33630,1153135804
33631,1158715989.1
33632,1174656167.3
33633,1171657830.8
33634,1138533913.2
33635,1171360495.6
33636,5843225.9885
33637,
33638,1159659584.3
33639,1161248781.5
33640,1182154995.1
33641,1155135847.9
33642,1149382500.1
33643,1175620663.3
33644,1178398288.9
33645,1155850764
33646,844144099.51
33647,1151902592.1
33648,1185059196.2
33649,1152731120.6
33650,1176961130.2
33651,1152483704.7
33652,1168251809.7
33653,10470101.821
33654,1150028980.8
33655,624341124.43
33656,1173456826.8
33657,1174596387.4
33658,1154918982.6
33659,1163494972.1
33660,
33661,3431571.2522
33662,7697329.1854
33663,1151739945.5
33664,1167827512.5
33665,1148153776.2
33666,1149209746.6
33667,1153957055.7
33668,1175779180.6
33669,516732249.2
33670,
33671,1164859293.7
33672,1120557991.7
33673,659328681.17
33674,1156534447
33675,1152248592.5
33676,1174384510.9
33677,4893119.187
33678,1164782826
33679,1192409953.7
33680,1151245731.6
33681,1163296621
33682,1152012153.1
33683,1157233895.7
33684,
33685,1147949245.1
33686,1168526269.6
33687,1152927793.5
33688,13031960.612
33689,1171032748.1
33690,1149251251.3
33691,1174834926.6
33692,1164074514.4
33693,951540974.73
33694,1156006818.5
33695,1159318548.6
33696,1178137809.6
33697,1156999830.9
33698,505094600.71
33699,1156782523.6
33700,1173168099.9
33701,1181102757.3
33702,12292412.044
33703,1172295844.8
33704,1154558612.6
33705,1173727251.8
33706,1164987110.9
33707,1177905868.4
33708,1154217434.3
33709,1153696521.1
33710,1153827770
33711,1173270258
33712,1157247560.1
33713,1175383206.9
33714,763586701.66
33715,10490149.524
33716,1170023293.4
33717,1134567901.4
33718,5872222.1132
33719,1180325801.1
33720,1179124704.9
33721,1178659262.3
33722,1176371264.5
33723,1148272976.9
33724,1153368180
33725,1155411064.9
33726,1180133596.9
33727,1153529841.9
33728,9203196.2373
33729,1148455191.2
33730,
33731,1154403810.8
33732,1179100821.2
33733,
33734,1176411728.1
33735,1179065725.8
33736,5233958.6066
33737,1150214832.4
33738,5598594.8077
33739,1154665400
33740,1177050372.2
33741,1184649687.6
33742,1148356900.2
33743,1153131671.5
33744,1149895590.6
33745,
33746,313519155.86
33747,1204272620.6
33748,1170517793
33749,790339954.33
33750,1160441407.5
33751,1159659827.6
33752,1161928407
33753,1173034051.2
33754,1159062082.3
33755,1180316136.2
33756,1178513054.6
33757,1150063465.7
33758,1154611289.5
33759,
33760,855535563.35
33761,8252886.5611
33762,1158972410.7
33763,1157029178.3
33764,1016677238.6
33765,4721621.782
33766,1151893852.1
33767,1170989322.3
33768,1155398632.1
33769,1155790275.5
33770,1170823290.4
33771,1174587113.1
33772,1156755992.4
33773,
33774,3961986.7108
33775,1150611300.9
33776,1155085496.8
33777,8257685.741
33778,1161350907.1
33779,1177660904.9
33780,1157740305.3
33781,1198125534
33782,883696451.77
33783,429131030.94
33784,1178844630.7
33785,
33786,1153985662.7
33787,1155178309.2
33788,647816107.7
33789,1175480939.4
33790,1151804719.4
33791,1159429203.1
33792,1152321210.9
33793,1166122597.4
33794,1177640304.1
33795,1154456353
33796,1172582851.9
33797,1146647015.1
33798,1161146335.2
33799,766497028.7
33800,1151090693.5
33801,
33802,1149076063.7
33803,1158165717.6
33804,1177001661.8
33805,1159755597.7
33806,1171475752.8
33807,1178468375.4
33808,1178448657.9
33809,1184156837.1
33810,1149694306.8
33811,1145428163.5
33812,15208131.979
33813,1167008177.4
33814,1151405083.4
33815,1151346607.1
33816,1230346571.4
33817,1179633590
33818,86167599.831
33819,1148304634.2
33820,1154708231.1
33821,1154568384.7
33822,861595290.63
33823,1610477734.5
33824,1146768030.5
33825,6769135.2033
33826,645509519.16
33827,1178983005.2
33828,1183824076.6
33829,1158116108.3
33830,3062877.2467
33831,1180488618.5
33832,1178525434.2
33833,1308382283.9
33834,1114437263.9
33835,9369211.728
33836,134031891.92
33837,1173037936.4
33838,1179214573.7
33839,1158644847.5
33840,1157109801.8
33841,1151685463.5
33842,1177763914.2
33843,667260733.97
33844,6864326.5984
33845,4921451.7274
33846,1175310337.6
33847,10071331.197
33848,1171647474.5
33849,1177862720.3
33850,1161627943.3
33851,1146202603.9
33852,1177050390
33853,1185882145.4
33854,1154432398.8
33855,1155477411.5
33856,
33857,1156502697.4
33858,1133384638
33859,1332444286.1
33860,1043039037.2
33861,1156472835.6
33862,1151576050
33863,1168411835.6
33864,1151486823.1
33865,874362442.55
33866,1171079093.7
33867,1162807072.3
33868,1157625028.5
33869,7309771.9344
33870,858343704.8
33871,1176413510.1
33872,1181071556.7
33873,1150920458.3
33874,
33875,1182449818
33876,1155361639
33877,1156962963.5
33878,1166637405.2
33879,1181281331.1
33880,1174864772.2
33881,1158993326.3
33882,1157793738.8
33883,1177734607.4
33884,1154067537.5
33885,1178891211
33886,1304296585.3
33887,1183137136.5
33888,1178195040.3
33889,1176426493
33890,1156044729.4
33891,1162041525.9
33892,1153443917.2
33893,1158487072.2
33894,6745537.2541
33895,691675661.87
33896,716050056.08
33897,610308383.37
33898,1173965830.8
33899,10065228.255
33900,1134002582.4
33901,1175113590.2
33902,1159420995.5
33903,1222069738.8
33904,1162426221.6
33905,1149039489.7
33906,
33907,675003511.02
33908,951391724.31
33909,1178858192.6
33910,1148203228.8
33911,1152169280.7
33912,1175772865.5
33913,1158226916.6
33914,947039914.05
33915,1178301309.6
33916,1178424092.1
33917,
33918,1155412794
33919,1426205106.3
33920,742601731.99
33921,3874469.3465
33922,1147938536.3
33923,1163945544.9
33924,884169358.62
33925,1176801714.5
33926,6545869.1385
33927,1185604312
33928,1160023369.1
33929,1161369237.9
33930,1150303690
33931,633080441.12
33932,1160111221.4
33933,230154751.15
33934,1157088771.9
33935,
33936,4668758.0619
33937,1150082856.9
33938,1176611613.1
33939,968041377.9
33940,1150406375.7
33941,1158421620.5
33942,
33943,1158443907.4
33944,1151665347.2
33945,1175529726.3
33946,1156330834.9
33947,1417444955.7
33948,267440308.4
33949,1158759711.6
33950,1159875151.6
33951,1148501541.2
33952,1177012582.4
33953,1177849167.4
33954,1177217206.8
33955,1150141298.4
33956,1166914460.4
33957,
33958,5516576.5669
33959,1175145393.5
33960,1175668714.4
33961,1155296897.8
33962,326778460.58
33963,932445548.87
33964,1170933072.9
33965,1175921363.9
33966,1148587173.7
33967,7214356.8641
33968,1154715707.5
33969,913804807.36
33970,1168734898.5
33971,1152347158.1
33972,1180596343.3
33973,921215437.9
33974,1162392212.5
33975,1176194590.7
33976,1173697950.7
33977,1151065823.3
33978,1171626980.2
33979,878941228.55
33980,1152925712.5
33981,523695803.03
33982,1160301548.5
33983,543041065.88
33984,1150507281.6
33985,1175872163.8
33986,1167406240.6
33987,1165109139.1
33988,1150272140.7
33989,1154122258.4
33990,1128103083.9
33991,1147163017.4
33992,
33993,1177371004.1
33994,1149705330.8
33995,1180222834.1
33996,1161615976.8
33997,1148745398.2
33998,1180548486.6
33999,1152494150.2
34000,1149401806.1
34001,1176971728.2
34002,1164506678.9
34003,1150328783.6
34004,1178393634.5
34005,386357377.68
34006,1180538839.6
34007,1178597670
34008,1159882193.8
34009,1152818848.3
34010,905791636.73
34011,874954891.74
34012,1180520847.1
34013,1176635869.2
34014,1166955014.9
34015,632172958.92
34016,1094920364.1
34017,
34018,1185416327
34019,936094809.82
34020,
34021,1152675314.3
34022,1171818095
34023,1153754059.4
34024,4352987.2094
34025,5749063.4722
34026,1176515694.2
34027,1153476142.9
34028,
34029,1155425815.3
34030,1176511775.8
34031,14360002.901
34032,1174433356
34033,1019357286.6
34034,
34035,1175840925.9
34036,
34037,1174587404.9
34038,3666067.7201
34039,692426710
34040,1166521773.1
34041,455554092.44
34042,
34043,5731344.212
34044,789937460.19
34045,
34046,1151888419.9
34047,638906432.92
34048,1157714356.5
34049,
34050,928741101.77
34051,9481585.8766
34052,1181406802.3
34053,1065799781.3
34054,1154011513.1
34055,1150797250.6
34056,1172924786.8
34057,1158447949.4
34058,946193202.28
34059,1150439887.4
34060,1173022421.1
34061,1151879423.3
34062,1176684293.5
34063,1156369070.4
34064,871552178.86
34065,
34066,1543541875
34067,1167690328.2
34068,1140680179.2
34069,1222409958.1
34070,6482929.3379
34071,1171614796.8
34072,14987573.31
34073,1153238964.8
34074,1124870441.5
34075,1167242258.3
34076,1158811340.8
34077,1183663988.4
34078,1166119779.5
34079,1178338631.1
34080,1149977338.5
34081,
34082,878049679.49
34083,1150164233.7
34084,1178807781.3
34085,1148159083.4
34086,1146474123.4
34087,1161168368.6
34088,1154795170.2
34089,1174554892.5
34090,1172907428.1
34091,1159877531
34092,1028526985.4
34093,651329763.79
34094,1175292241.9
34095,869590914.19
34096,1155948531.3
34097,1178337920.6
34098,1078183328.8
34099,1175177926.7
34100,1157217844
34101,1181151206.9
34102,1168822046
34103,1177547354.9
34104,
34105,1145973690.2
34106,1149859299.8
34107,842097672.12
34108,462757263.07
34109,1168318031.4
34110,5059533.138
34111,
34112,589218613.4
34113,1170349309.4
34114,1153372524.1
34115,1177694317.9
34116,1068626370.2
34117,1164886486.7
34118,6789672.6256
34119,1169894535.7
34120,671247941.46
34121,695394260.87
34122,1177255220.5
34123,662805713.19
34124,1157671810.6
34125,1160794361.6
34126,1178915182.3
34127,
34128,1160838490.9
34129,1178994777.4
34130,148380134.04
34131,1161857969
34132,7351642.9892
34133,1155943928.1
34134,1147298978.7
34135,292935513.87
34136,1155496131.9
34137,
34138,1153269962.1
34139,1177710964.7
34140,1171069829.1
34141,245893257.09
34142,1157746021.6
34143,1230739205.3
34144,1157440049.1
34145,1151268184.7
34146,1157295343.9
34147,1160206132.2
34148,782232908.09
34149,1149243651.9
34150,1173995969.8
34151,1153042829
34152,1145478628.3
34153,5839022.7523
34154,1155750506.1
34155,334409388.38
34156,722982596.96
34157,1155030969
34158,1173820990.2
34159,1181552535.6
34160,1152153181.1
34161,
34162,1177220819.3
34163,1159328241.9
34164,1176355000.2
34165,1177015102.1
34166,799591608.59
34167,6719038.8893
34168,1182636096
34169,5953808.7009
34170,9392895.5238
34171,8294175.5858
34172,1154298975.9
34173,1156598512.9
34174,7173810.9177
34175,7245849.8367
34176,1149741273.9
34177,1144426182.5
34178,1155607671.2
34179,1150912025.9
34180,1158367697.9
34181,1176851057.5
34182,5903648.5651
34183,806686912.95
34184,1150329309
34185,1162221281
34186,1150711893.7
34187,1150344505.4
34188,639652378.1
34189,1175940002.3
34190,1152601460.4
34191,1151459682.5
34192,1151514789.9
34193,1153515617
34194,1155046639.6
34195,564463563.28
34196,1147067712.3
34197,1136755908.9
34198,1151761858.8
34199,1170583045.7
34200,1158202610.4
34201,1150793040
34202,1151388746.6
34203,
34204,1154348758.5
34205,1155710469
34206,796732837.5
34207,1148154475.4
34208,1176720237.3
34209,8805265.8847
34210,1180126102.4
34211,1169387828.4
34212,1152504942.4
34213,1146324397
34214,1171752737.1
34215,
34216,875444992.15
34217,1175705608.9
34218,972696561.21
34219,
34220,
34221,1289341675
34222,1159696110.4
34223,
34224,1162557902.4
34225,1240182089.1
34226,1154106881.7
34227,1152567649.7
34228,1161497504.5
34229,1146550862.7
34230,6950647.1392
34231,1152409840.3
34232,1172255879.3
34233,1149956433.2
34234,6020096.6951
34235,1172251444.8
34236,1150550125
34237,1153378458.5
34238,1174909238.5
34239,1172812183.8
34240,1154144612.6
34241,1173540698.5
34242,
34243,1182272930.7
34244,697015883.69
34245,1157765812.8
34246,1155509745.7
34247,1153992487.7
34248,1156427749.5
34249,1172216885.2
34250,1147496334.5
34251,1154925833.2
34252,1180295172.2
34253,1179611092.9
34254,1185020418.3
34255,1152399673.2
34256,1176022133.1
34257,5095672.4828
34258,1156103826.7
34259,1183108852.5
34260,807715617.13
34261,1159045311.7
34262,1214510608.1
34263,1160458839.4
34264,1148051925.8
34265,1177192371.4
34266,1172710988.8
34267,1161408876.8
34268,1171088092
34269,1149699921.8
34270,1157707082.8
34271,1151494654.9
34272,1157745784.1
34273,1151959155.6
34274,1154536541.8
34275,1167615861.8
34276,1153162492.8
34277,1184395062.6
34278,1176314628.3
34279,1137978131.3
34280,1171330081.9
34281,1149162860.9
34282,954299527.7
34283,1158059377.9
34284,1154153532.1
34285,1149374350.6
34286,1157439031.5
34287,1164636760.8
34288,1158726094.7
34289,1176700284
34290,1151479763.9
34291,1162835882.5
34292,1156828764.6
34293,1101572838.4
34294,1180434284.5
34295,1176147525.2
34296,1170623743.8
34297,800009070.85
34298,1166320753.8
34299,
34300,1153410522.6
34301,1174227585
34302,1177128094.5
34303,
34304,1179400226.7
34305,1156923310.5
34306,1153656311.3
34307,1149482047.5
34308,1161457505.2
34309,1148737089
34310,1160740735.7
34311,1181675737.7
34312,
34313,1158055051.6
34314,1162763279.1
34315,1184148333.4
34316,1151019908.7
34317,1170690368.4
34318,1158019345.5
34319,1177402698.9
34320,1159359196.7
34321,1177356475.5
34322,293666484.81
34323,1153410528
34324,1153690384
34325,4858087.6248
34326,1162759374.5
34327,1158680170.1
34328,1163926000.6
34329,1186077793.9
34330,1176765881.2
34331,1053759375.8
34332,1170264181.6
34333,1164046602.4
34334,1151610228.2
34335,636965991.31
34336,1146919754.4
34337,1172727762.3
34338,1155868676.1
34339,1174786915.4
34340,1160991115.4
34341,1155148748.1
34342,
34343,1147521759.6
34344,1173112418.7
34345,1180159108.3
34346,1180184646.8
34347,1168749697.8
34348,1150654762.6
34349,
34350,1388244690.1
34351,1207357221.5
34352,1156072938.4
34353,1499486439.9
34354,1066821744.1
34355,1177565418.1
34356,1158729693.5
34357,1181225969.7
34358,1165041676.9
34359,9635534.5141
34360,1115555560.1
34361,1182638216.3
34362,
34363,1176573042.6
34364,1149185725.6
34365,5890708.4642
34366,1155913415.4
34367,1139423377
34368,1165706270.5
34369,1148989901.7
34370,1159658787.7
34371,1173850276.8
34372,937839645.09
34373,1166303720.3
34374,1157259344
34375,1167599881
34376,1173128928.3
34377,
34378,4620893.8364
34379,681243338.58
34380,1154103421.3
34381,1179756695.7
34382,1096328253.3
34383,1176797456.9
34384,1155289887.3
34385,5873360.5791
34386,1154989808.3
34387,1171351541.7
34388,1159224786.6
34389,1169416923.5
34390,1180570020.4
34391,1156441020
34392,1153265146.6
34393,1165963523.1
34394,1176996549.5
34395,1176117056.3
34396,1168931860.7
34397,
34398,1181079553.8
34399,1177306260.1
34400,1162107913.2
34401,1171226865.3
34402,1150582059.7
34403,1156585407.5
34404,1177625710.2
34405,1169421233.9
34406,1182170233.1
34407,1178366924.1
34408,3821965.3883
34409,1168229252.1
34410,1164161142.8
34411,1161528125.4
34412,1154771540.9
34413,5137446.6478
34414,1176053763.9
34415,
34416,1180762642.9
34417,1150830221.1
34418,1172586299
34419,1154468633.9
34420,965339413.15
34421,1178208914.5
34422,1169995235.3
34423,1149439771.9
34424,1151167344.3
34425,1149676101.4
34426,1173594403
34427,1164567043.6
34428,1151860600
34429,1151335056.9
34430,1154059496.1
34431,
34432,4658191.511
34433,1070694796.6
34434,1153560312.6
34435,1141680748.9
34436,1150071456.6
34437,1178331216.3
34438,929409669.3
34439,1154421265.6
34440,1175803597
34441,1156168226.8
34442,1150189723.4
34443,1153916610.6
34444,1149850744.7
34445,1149442976.5
34446,1164318643.8
34447,1182302727
34448,4379064.2684
34449,1168977078.8
34450,1176238242.3
34451,1172563495.3
34452,
34453,1178842950.1
34454,1158693425.6
34455,1157912831.3
34456,
34457,
34458,861455349.92
34459,1180788526.6
34460,1157212432.7
34461,
34462,1162293376.8
34463,1148480527.3
34464,1158748105.2
34465,1168012491.3
34466,985488188.36
34467,1161898501.3
34468,1179602350.2
34469,1158195518.6
34470,1150559054.5
34471,1180593915.5
34472,1151427649.7
34473,807534330.8
34474,1162514035.8
34475,1172584613.2
34476,4836336.1141
34477,9941798.0652
34478,1171452752.3
34479,985704727.01
34480,1160592931.1
34481,1161601983.7
34482,1175284234.7
34483,1155797312.1
34484,1160666093.2
34485,1155585274.6
34486,1144981521.4
34487,1182406050.9
34488,1173337449.1
34489,1151168099.3
34490,1163658037.9
34491,1172140587.1
34492,5763087.5681
34493,863202841.09
34494,1163437734.6
34495,1144604498.1
34496,1176381011.9
34497,1150249698.1
34498,1157690892.3
34499,1163133435.6
34500,1179120327.1
34501,1175135486.3
34502,1152582066.6
34503,667260686.73
34504,
34505,1154782844.7
34506,1182516829.2
34507,778723598.45
34508,
34509,1155579986.1
34510,1179893471.9
34511,1165344666.7
34512,1164359028.7
34513,1151814016.7
34514,1149332170.8
34515,1172361783.2
34516,1151507921.3
34517,1151135477
34518,1147324742.1
34519,9439648.5115
34520,844625350.56
34521,1178907669.7
34522,1161262529.4
34523,1154902247.4
34524,1167674302.2
34525,1153008953.5
34526,1147141626.1
34527,1166673044.7
34528,1184516187.6
34529,1180966665.9
34530,1154819766.3
34531,1208701923.1
34532,5587023.2178
34533,7261037.1351
34534,7429687.3511
34535,735186016.2
34536,1161976144.4
34537,1176175107.1
34538,1147854889.9
34539,1168973205
34540,1159231699.4
34541,1153377551.5
34542,1179259274.1
34543,1151118979.2
34544,1149558546.1
34545,1177756756.7
34546,
34547,1177051192.4
34548,1150737387.8
34549,1150150662.3
34550,1172053113.9
34551,1151328699.9
34552,1160851523.8
34553,1180044909.8
34554,1146925166
34555,1173056826.9
34556,1147743304.4
34557,1158456250.5
34558,1155243937.6
34559,1158864181.8
34560,1182766074.6
34561,1153416877.2
34562,1179794285.6
34563,1174323540.1
34564,1181194353.3
34565,1152284807.4
34566,1133128638.4
34567,1173861192
34568,1149147124.4
34569,1163609211.2
34570,1179113311
34571,10322230.304
34572,1171003402.2
34573,1152909615.9
34574,1178465556
34575,1151416651.3
34576,
34577,387490976.16
34578,1150778338.9
34579,1175002502.6
34580,5764551.7559
34581,1157249148.1
34582,1149303074.9
34583,1185774816.8
34584,12621188.031
34585,1166472095.4
34586,
34587,1165114199.5
34588,1154360418.1
34589,5742388.8378
